incident_id,cloud_provider,region,service,service_subtype,start_time,end_time,duration_minutes,severity,status,root_cause_category,root_cause_description,number_of_customers_affected,estimated_revenue_loss_usd,sla_violation,region_impact_score,service_impact_score,ticket_count,ticket_response_time_minutes,ticket_resolution_time_minutes,monitoring_alerts_triggered,detection_method,mitigation_action,number_of_engineers_involved,engineer_response_time_minutes,communication_channels_used,public_status_page_updated,status_page_update_count,user_feedback_score,post_mortem_completed,post_mortem_link,is_recurrent_issue,previous_incident_id,external_factors,scheduled_maintenance_conflict,patch_applied,system_load_before_outage,system_load_after_outage,backup_system_triggered,notes
166ee250-caf0-4d4d-8381-5aab20af8345,AWS,europe-west2,Database,Cloud Functions,2025-08-11 10:18:08.527196,2025-08-11 17:42:08.527196,444,Low,Resolved,Software,Simulated cause for ML,35609,179968.08,No,12,76,89,42,295,20,Alert,Rollback,1,12,SMS,No,4,3,Yes,,No,,DDoS,Yes,No,27,99,No,Simulated note
c4790e4e-376a-4bbd-89ef-3be8d014a908,Azure,asia-southeast1,Storage,Cloud Functions,2025-03-16 10:18:08.527251,2025-03-16 11:51:08.527251,93,Critical,Resolved,Security,Simulated cause for ML,85611,660582.61,No,27,60,4,54,55,4,Automated Monitoring,Scale Up,9,26,Email,No,4,3,Yes,,No,,Weather,No,Yes,71,48,No,Simulated note
45fed6f9-3061-4db0-b9e8-48c44f228c8b,Oracle,us-east-1,Storage,Lambda,2025-03-29 10:18:08.527309,2025-03-29 10:39:08.527309,21,Medium,Investigating,Network,Simulated cause for ML,11908,317909.98,Yes,39,69,23,20,410,17,Customer Report,Scale Up,5,14,Slack,Yes,2,2,Yes,,No,,Vendor,Yes,Yes,33,98,Yes,Simulated note
393aee8b-126c-48ad-986f-28b7c76ae66e,GCP,us-east-1,Storage,S3,2025-09-16 10:18:08.527332,2025-09-16 15:04:08.527332,286,Medium,Monitoring,Network,Simulated cause for ML,69712,897318.05,Yes,48,76,8,11,243,6,Customer Report,Rollback,8,39,SMS,No,2,5,No,,Yes,,DDoS,No,No,89,78,Yes,Simulated note
1f55bb36-52c9-4e9f-b9b4-e8620dc0039e,AWS,us-east-1,AI/ML,VPC,2025-10-25 10:18:08.527376,2025-10-25 17:44:08.527376,446,Low,Investigating,Security,Simulated cause for ML,79461,940148.28,No,16,16,17,18,251,5,Automated Monitoring,Patch,9,25,SMS,No,2,3,No,,No,,Vendor,No,Yes,45,38,Yes,Simulated note
d9eea7d4-99b1-441a-aa7f-36ae703ad98a,IBM,us-east-1,Networking,BigQuery,2025-12-09 10:18:08.527430,2025-12-09 12:31:08.527430,133,High,Investigating,Software,Simulated cause for ML,3689,434107.19,No,79,9,47,58,122,4,Automated Monitoring,Patch,8,50,SMS,Yes,2,2,Yes,,Yes,,Weather,No,No,44,41,No,Simulated note
eddb378d-d1da-4cb1-adeb-1083ab3280b7,IBM,us-west-2,Networking,VPC,2025-10-27 10:18:08.527479,2025-10-27 17:37:08.527479,439,Critical,Monitoring,Security,Simulated cause for ML,92521,197453.9,Yes,52,5,87,22,346,11,Automated Monitoring,Restart,6,32,Email,No,3,3,No,,No,,DDoS,Yes,Yes,76,56,No,Simulated note
418d1059-3910-4a66-910c-1c3b92b01a2a,Oracle,us-east-1,AI/ML,S3,2025-06-26 10:18:08.527520,2025-06-26 10:56:08.527520,38,Medium,Monitoring,Network,Simulated cause for ML,16905,111209.06,No,18,48,20,30,50,10,Customer Report,Rollback,7,48,Email,Yes,0,2,Yes,,Yes,,None,Yes,Yes,32,33,No,Simulated note
bbefe872-3ecf-4677-b9a1-73b89d635765,Oracle,us-east-1,Networking,VPC,2025-12-13 10:18:08.527574,2025-12-13 11:12:08.527574,54,Critical,Investigating,Network,Simulated cause for ML,94730,768533.84,No,18,57,81,33,424,3,Alert,Restart,6,44,PagerDuty,Yes,0,5,Yes,,Yes,,None,Yes,No,71,64,Yes,Simulated note
b188842c-dcde-4043-a8e7-a5ecaf93fb43,IBM,us-west-2,Networking,Lambda,2025-06-24 10:18:08.527617,2025-06-24 10:40:08.527617,22,Low,Monitoring,Software,Simulated cause for ML,42345,326480.4,No,2,49,46,38,291,20,Alert,Restart,8,37,Email,No,2,2,No,,Yes,,None,Yes,Yes,36,14,Yes,Simulated note
746226b4-55fc-4268-bd5e-72dac959ba36,Oracle,europe-west2,AI/ML,VPC,2026-01-05 10:18:08.527657,2026-01-05 13:24:08.527657,186,Medium,Investigating,Security,Simulated cause for ML,24951,907972.58,Yes,14,28,34,17,150,7,Customer Report,Scale Up,5,43,SMS,No,4,3,Yes,,Yes,,DDoS,No,No,61,25,Yes,Simulated note
c81b56e4-c8be-412f-a76c-ee74ac66e679,Oracle,us-east-1,Database,Cloud Functions,2025-12-09 10:18:08.527703,2025-12-09 18:31:08.527703,493,Medium,Investigating,Human Error,Simulated cause for ML,96469,61448.21,Yes,16,3,46,19,196,3,Automated Monitoring,Restart,1,21,PagerDuty,No,4,3,Yes,,Yes,,DDoS,No,No,34,91,Yes,Simulated note
8d81d0cd-c4a0-43f1-a4d3-380aa45947dd,Azure,asia-southeast1,Networking,S3,2025-07-12 10:18:08.527743,2025-07-12 11:43:08.527743,85,Low,Resolved,Security,Simulated cause for ML,27443,275517.19,Yes,65,97,92,22,180,6,Alert,Restart,3,52,Slack,Yes,4,4,Yes,,No,,None,Yes,No,34,35,No,Simulated note
b51a953e-b174-48ee-8ed8-4d89610bce7e,IBM,europe-west2,Database,RDS,2025-04-25 10:18:08.527788,2025-04-25 20:56:08.527788,638,High,Resolved,Software,Simulated cause for ML,69630,128584.87,Yes,68,99,22,29,473,20,Alert,Restart,4,18,Email,Yes,1,3,Yes,,Yes,,None,No,Yes,79,98,No,Simulated note
1d3b6412-c1c0-4cbf-a097-88b12782c9f4,AWS,europe-west2,AI/ML,S3,2025-06-25 10:18:08.527826,2025-06-25 17:51:08.527826,453,Low,Investigating,Software,Simulated cause for ML,27594,391121.24,No,13,1,45,37,375,19,Alert,Restart,4,54,Slack,Yes,3,3,Yes,,No,,Vendor,No,No,63,92,Yes,Simulated note
b18b16f5-6b11-432a-b20d-7a6cd6e4ebc5,Azure,europe-west2,Storage,Cloud Functions,2025-07-19 10:18:08.527872,2025-07-19 15:41:08.527872,323,Critical,Investigating,Unknown,Simulated cause for ML,6625,197734.48,Yes,47,8,31,27,477,14,Customer Report,Restart,10,35,Email,Yes,3,1,No,,Yes,,Vendor,No,Yes,68,60,Yes,Simulated note
ea396672-cc8f-4610-a3e4-23fedc1f2008,AWS,europe-west2,Database,BigQuery,2025-03-08 10:18:08.527927,2025-03-08 15:03:08.527927,285,Low,Investigating,Hardware,Simulated cause for ML,17027,294233.22,Yes,100,0,54,29,310,6,Alert,Restart,10,27,Slack,No,5,1,Yes,,Yes,,Vendor,Yes,Yes,73,50,No,Simulated note
3ab601ab-fb3f-49d7-987c-636b365c2bb3,Oracle,asia-southeast1,AI/ML,S3,2025-11-14 10:18:08.527956,2025-11-14 13:53:08.527956,215,Medium,Monitoring,Security,Simulated cause for ML,53649,747510.34,No,27,49,14,34,328,18,Automated Monitoring,Patch,2,42,Slack,Yes,4,2,No,,No,,Vendor,Yes,No,47,70,Yes,Simulated note
76d60ee4-7b17-42c6-ae73-b9cffa63641c,IBM,europe-west2,Database,EC2,2025-08-19 10:18:08.528013,2025-08-19 21:37:08.528013,679,Critical,Resolved,Hardware,Simulated cause for ML,59596,625112.3,No,15,91,6,23,463,13,Customer Report,Patch,10,12,Slack,No,2,3,Yes,,Yes,,DDoS,Yes,No,37,66,No,Simulated note
11a53427-4358-41f8-88ce-8a9091cbd1bf,Azure,europe-west2,Database,Lambda,2025-08-18 10:18:08.528045,2025-08-18 21:14:08.528045,656,Medium,Resolved,Network,Simulated cause for ML,24975,862056.47,Yes,39,93,96,15,278,11,Automated Monitoring,Patch,2,18,Email,No,3,1,Yes,,Yes,,Weather,Yes,No,41,25,No,Simulated note
ee8d6ca2-280a-4667-9ce4-ee1bfa33cdbd,Azure,us-west-2,Networking,VPC,2025-05-09 10:18:08.528097,2025-05-09 12:18:08.528097,120,Critical,Resolved,Network,Simulated cause for ML,47349,528959.27,No,66,60,95,31,215,9,Customer Report,Restart,7,30,PagerDuty,No,2,3,No,,No,,None,No,No,12,43,Yes,Simulated note
e32173ba-6182-4ae2-8984-adabc92f084f,Oracle,us-east-1,Database,S3,2025-10-18 10:18:08.528127,2025-10-18 18:42:08.528127,504,Critical,Resolved,Network,Simulated cause for ML,8301,331942.72,No,49,31,31,10,103,17,Automated Monitoring,Scale Up,10,19,Email,Yes,5,4,No,,No,,DDoS,No,Yes,80,63,Yes,Simulated note
d066352c-90a1-4f8d-8655-fb1ee9d8f441,AWS,europe-west2,AI/ML,RDS,2025-12-31 10:18:08.528162,2025-12-31 13:17:08.528162,179,Medium,Monitoring,Unknown,Simulated cause for ML,99401,647346.56,Yes,98,9,75,53,235,19,Automated Monitoring,Scale Up,1,53,PagerDuty,Yes,0,3,No,,Yes,,None,No,Yes,28,92,No,Simulated note
6e4ef8d3-2aed-4c01-9ae7-303ee0c9e685,AWS,us-east-1,Database,BigQuery,2025-12-31 10:18:08.528190,2025-12-31 15:25:08.528190,307,Low,Resolved,Human Error,Simulated cause for ML,58875,772622.0,Yes,36,11,22,31,63,2,Alert,Patch,4,39,SMS,Yes,4,4,Yes,,No,,Vendor,No,No,71,86,No,Simulated note
3f2658d5-6151-4922-be09-e07a2dd03cf3,GCP,us-east-1,Database,Lambda,2026-02-11 10:18:08.528208,2026-02-11 13:29:08.528208,191,Critical,Resolved,Security,Simulated cause for ML,73982,966321.66,No,70,36,94,17,134,10,Automated Monitoring,Patch,4,24,SMS,No,0,1,Yes,,Yes,,None,No,Yes,19,14,Yes,Simulated note
d26beec6-a527-4e01-9d50-958692398544,AWS,asia-southeast1,Compute,Lambda,2025-07-16 10:18:08.528238,2025-07-16 21:39:08.528238,681,Critical,Investigating,Hardware,Simulated cause for ML,91839,442269.78,Yes,94,53,43,50,50,5,Customer Report,Scale Up,7,19,PagerDuty,No,0,3,Yes,,No,,Vendor,No,Yes,94,56,No,Simulated note
78510e9f-da6f-4daf-92e7-26629ed98df6,Oracle,us-west-2,AI/ML,VPC,2025-03-25 10:18:08.528273,2025-03-25 14:29:08.528273,251,Medium,Monitoring,Security,Simulated cause for ML,47895,880682.5,Yes,53,98,76,39,337,16,Automated Monitoring,Scale Up,8,16,SMS,No,5,3,No,,Yes,,Vendor,No,Yes,92,13,No,Simulated note
96a8b3b7-d3cd-4ae2-b9c2-eef4e7eeb3ed,Azure,us-west-2,Database,EC2,2025-03-08 10:18:08.528303,2025-03-08 20:52:08.528303,634,High,Resolved,Human Error,Simulated cause for ML,38945,196020.39,Yes,81,41,53,54,182,16,Customer Report,Rollback,1,41,PagerDuty,Yes,5,5,Yes,,No,,Weather,No,Yes,39,39,Yes,Simulated note
3db84a45-8fae-45aa-b07e-f0a8859f9c59,Azure,asia-southeast1,Compute,S3,2025-06-27 10:18:08.528335,2025-06-27 18:36:08.528335,498,Critical,Resolved,Software,Simulated cause for ML,88496,652289.0,Yes,15,75,7,19,383,18,Alert,Restart,4,52,PagerDuty,No,4,3,Yes,,Yes,,Vendor,No,Yes,86,95,No,Simulated note
e5c22dfc-00de-42f3-bb31-1f8b0a6c1d73,IBM,us-west-2,AI/ML,EC2,2025-04-29 10:18:08.528375,2025-04-29 15:42:08.528375,324,Critical,Resolved,Hardware,Simulated cause for ML,39669,812799.39,Yes,63,93,26,24,262,16,Customer Report,Restart,9,38,PagerDuty,No,0,4,No,,No,,Weather,No,Yes,100,38,Yes,Simulated note
6f2119ae-953a-4485-a585-ebbe702427b6,AWS,us-east-1,Storage,RDS,2025-10-28 10:18:08.528409,2025-10-28 15:38:08.528409,320,Critical,Investigating,Unknown,Simulated cause for ML,18459,615111.48,No,43,23,20,46,426,12,Automated Monitoring,Restart,2,16,SMS,Yes,0,4,No,,Yes,,None,No,No,81,96,No,Simulated note
fbc4f101-bfb6-4a1f-b9ed-2b210fa21d5a,Azure,europe-west2,AI/ML,VPC,2025-04-20 10:18:08.528450,2025-04-20 11:47:08.528450,89,Medium,Monitoring,Software,Simulated cause for ML,56654,669134.75,No,65,29,43,44,80,1,Alert,Restart,3,43,PagerDuty,Yes,0,4,Yes,,Yes,,Weather,No,No,65,44,Yes,Simulated note
23ba4703-b01b-4274-b73e-bce26816525f,Oracle,us-west-2,Storage,BigQuery,2025-06-02 10:18:08.528488,2025-06-02 13:43:08.528488,205,Medium,Monitoring,Human Error,Simulated cause for ML,93931,934309.9,Yes,96,76,60,13,48,8,Automated Monitoring,Restart,7,24,Slack,No,4,1,No,,Yes,,None,Yes,No,19,51,No,Simulated note
88110800-cb31-474c-8036-a92a99d881cd,Azure,us-west-2,Storage,EC2,2025-07-04 10:18:08.528517,2025-07-04 14:04:08.528517,226,High,Resolved,Human Error,Simulated cause for ML,37628,705921.05,No,8,93,81,11,97,18,Automated Monitoring,Rollback,1,47,SMS,Yes,0,2,No,,No,,None,No,Yes,13,13,Yes,Simulated note
3147689a-4817-4065-b3eb-6b6fc2b5551e,AWS,europe-west2,AI/ML,S3,2025-09-01 10:18:08.528551,2025-09-01 16:36:08.528551,378,Critical,Monitoring,Security,Simulated cause for ML,37770,523052.06,No,28,72,42,46,468,18,Alert,Rollback,4,34,Slack,No,0,2,Yes,,Yes,,DDoS,No,No,73,67,No,Simulated note
0253ea06-35bd-4c0b-b1d2-7f7b006dbf90,Azure,europe-west2,Networking,Lambda,2025-05-17 10:18:08.528583,2025-05-17 18:46:08.528583,508,High,Monitoring,Hardware,Simulated cause for ML,87955,462166.95,Yes,58,40,46,44,298,1,Automated Monitoring,Scale Up,10,34,Slack,No,2,1,Yes,,No,,None,No,Yes,65,82,No,Simulated note
edd4290b-2c0c-46a9-b638-9ef34cd3a24b,IBM,us-east-1,Networking,RDS,2025-05-03 10:18:08.528613,2025-05-03 21:56:08.528613,698,Medium,Resolved,Hardware,Simulated cause for ML,65179,221978.92,No,46,62,6,28,388,2,Alert,Restart,2,33,PagerDuty,No,2,1,No,,Yes,,Vendor,No,Yes,95,97,Yes,Simulated note
2b8072ce-c8e1-49ae-bc0a-1c4d6a9d615a,AWS,europe-west2,AI/ML,VPC,2026-02-12 10:18:08.528644,2026-02-12 14:33:08.528644,255,Medium,Investigating,Hardware,Simulated cause for ML,98074,16235.69,No,88,36,4,17,417,15,Customer Report,Rollback,7,48,SMS,Yes,5,5,No,,Yes,,None,No,No,50,99,Yes,Simulated note
82cc91b6-1650-4fba-b2f2-8de013aa7e04,GCP,asia-southeast1,Database,BigQuery,2026-01-08 10:18:08.528671,2026-01-08 12:07:08.528671,109,Medium,Resolved,Security,Simulated cause for ML,71632,842212.35,Yes,82,56,55,42,183,10,Automated Monitoring,Patch,3,31,SMS,No,5,4,Yes,,No,,Vendor,Yes,No,69,10,Yes,Simulated note
6a795caa-af8f-4943-944d-60087e5a9307,Azure,us-east-1,Networking,VPC,2025-09-19 10:18:08.528692,2025-09-19 16:52:08.528692,394,Critical,Investigating,Security,Simulated cause for ML,10495,472350.31,No,12,19,26,41,136,6,Customer Report,Scale Up,2,42,Slack,Yes,1,1,No,,No,,DDoS,Yes,No,53,76,Yes,Simulated note
0391300d-140f-447b-9dd5-6dc2b67504c2,Oracle,us-west-2,Database,S3,2025-05-24 10:18:08.528719,2025-05-24 14:45:08.528719,267,High,Resolved,Hardware,Simulated cause for ML,1672,466773.03,Yes,30,58,36,8,147,20,Automated Monitoring,Restart,8,56,Email,Yes,4,2,Yes,,Yes,,Vendor,Yes,Yes,51,68,No,Simulated note
08eeb28e-5dd4-4c31-a96b-871425f35016,Azure,us-east-1,Database,Lambda,2025-06-18 10:18:08.528747,2025-06-18 13:31:08.528747,193,Medium,Monitoring,Unknown,Simulated cause for ML,4644,407075.09,No,33,21,93,12,236,18,Customer Report,Patch,5,59,Email,Yes,2,1,Yes,,Yes,,Vendor,Yes,No,84,10,Yes,Simulated note
bd40dff9-70b9-4838-87ea-712d7958a2d2,Azure,asia-southeast1,Storage,S3,2025-10-26 10:18:08.528775,2025-10-26 20:27:08.528775,609,Low,Monitoring,Software,Simulated cause for ML,4260,204277.29,No,6,27,39,30,401,6,Customer Report,Restart,2,30,Slack,No,3,2,Yes,,Yes,,Weather,Yes,Yes,20,69,No,Simulated note
76097861-5508-4de9-af03-72ceb914293f,Azure,asia-southeast1,Database,EC2,2025-08-20 10:18:08.528803,2025-08-20 21:36:08.528803,678,High,Investigating,Network,Simulated cause for ML,83734,631937.46,No,100,22,36,33,191,19,Alert,Scale Up,2,9,PagerDuty,Yes,0,3,No,,Yes,,Vendor,Yes,No,33,86,Yes,Simulated note
d3b9b037-3b67-4b2b-a4eb-dd4254a33824,Azure,asia-southeast1,Compute,S3,2025-07-29 10:18:08.528831,2025-07-29 16:53:08.528831,395,Low,Resolved,Human Error,Simulated cause for ML,11805,961155.75,No,16,54,82,25,201,13,Automated Monitoring,Patch,3,28,Email,No,4,3,No,,Yes,,Weather,Yes,No,36,71,Yes,Simulated note
d35313e7-39a7-4e42-98ca-5a115d325e56,Azure,asia-southeast1,Networking,Lambda,2025-06-27 10:18:08.528855,2025-06-27 19:14:08.528855,536,Critical,Investigating,Security,Simulated cause for ML,10001,679904.33,Yes,24,16,91,59,236,18,Alert,Patch,9,13,Email,Yes,2,5,Yes,,Yes,,Vendor,No,No,40,27,Yes,Simulated note
9597837b-647f-4d36-8344-7bf12e2ab04a,Azure,europe-west2,Storage,S3,2025-04-26 10:18:08.528882,2025-04-26 13:51:08.528882,213,Medium,Investigating,Unknown,Simulated cause for ML,62611,564561.4,No,8,24,30,18,370,1,Customer Report,Patch,5,51,PagerDuty,Yes,0,4,No,,No,,Weather,Yes,No,73,25,No,Simulated note
b8651014-46ed-46f3-bf84-1056ad34488c,Azure,us-west-2,Storage,BigQuery,2025-08-14 10:18:08.528908,2025-08-14 21:26:08.528908,668,Medium,Resolved,Software,Simulated cause for ML,19371,841480.23,No,33,57,4,46,233,13,Customer Report,Restart,2,31,Slack,No,4,3,Yes,,Yes,,Weather,Yes,No,42,57,No,Simulated note
6b28f5ad-12cb-42d2-8333-a224d4714b4e,AWS,us-west-2,Storage,RDS,2025-08-23 10:18:08.528942,2025-08-23 21:08:08.528942,650,Medium,Resolved,Software,Simulated cause for ML,57131,237085.63,Yes,63,86,14,37,335,15,Customer Report,Restart,2,25,SMS,Yes,5,4,Yes,,Yes,,Vendor,Yes,Yes,48,65,Yes,Simulated note
3e517328-8cbe-4b10-9d81-3c4fa9a0007c,IBM,us-west-2,Compute,BigQuery,2025-05-18 10:18:08.528969,2025-05-18 11:20:08.528969,62,Low,Monitoring,Security,Simulated cause for ML,53776,25482.02,No,10,36,45,53,224,19,Automated Monitoring,Restart,8,39,Slack,Yes,1,5,No,,No,,None,No,Yes,40,62,Yes,Simulated note
2f9f6e40-57aa-4123-b6d9-b8ae30330bc6,AWS,europe-west2,Database,Lambda,2026-01-26 10:18:08.529004,2026-01-26 18:22:08.529004,484,Medium,Resolved,Unknown,Simulated cause for ML,65929,453085.84,Yes,81,6,83,33,71,1,Alert,Patch,10,41,Slack,No,0,5,Yes,,Yes,,DDoS,No,No,42,91,No,Simulated note
6cc99d24-f030-4e89-a863-56c36b7a8b77,Azure,us-west-2,Networking,RDS,2025-10-10 10:18:08.529070,2025-10-10 21:28:08.529070,670,Medium,Resolved,Network,Simulated cause for ML,91398,922854.32,Yes,99,55,79,7,425,20,Customer Report,Scale Up,5,51,SMS,Yes,3,1,Yes,,Yes,,Vendor,No,Yes,74,51,Yes,Simulated note
92e9464c-7070-4243-819a-7657ad8e7525,IBM,europe-west2,Storage,EC2,2025-12-10 10:18:08.529107,2025-12-10 11:39:08.529107,81,Low,Resolved,Network,Simulated cause for ML,11384,253512.08,Yes,66,69,4,19,116,16,Automated Monitoring,Restart,5,20,SMS,No,4,1,Yes,,Yes,,None,Yes,No,10,77,Yes,Simulated note
449b544e-602d-424e-abca-95d66e8c00bc,IBM,asia-southeast1,Compute,EC2,2025-06-18 10:18:08.529151,2025-06-18 12:06:08.529151,108,Medium,Resolved,Unknown,Simulated cause for ML,35194,710206.86,Yes,53,85,40,15,211,7,Customer Report,Restart,1,11,PagerDuty,Yes,3,3,No,,Yes,,DDoS,Yes,No,39,86,Yes,Simulated note
4be4b3d7-8db0-45e3-a453-4e130cc0e08d,AWS,europe-west2,Networking,Cloud Functions,2025-05-30 10:18:08.529183,2025-05-30 22:13:08.529183,715,Low,Monitoring,Software,Simulated cause for ML,49358,534136.26,Yes,52,36,99,29,347,14,Automated Monitoring,Patch,9,28,Slack,No,5,3,No,,Yes,,DDoS,No,No,12,41,Yes,Simulated note
13fe87cb-6be1-4b68-81af-a395771819f0,AWS,us-east-1,AI/ML,RDS,2025-05-17 10:18:08.529218,2025-05-17 17:04:08.529218,406,Low,Resolved,Unknown,Simulated cause for ML,31929,52745.48,Yes,84,25,36,7,84,7,Alert,Patch,5,48,Email,Yes,3,1,Yes,,Yes,,DDoS,No,Yes,61,34,Yes,Simulated note
a992a93a-1d33-4dcf-89c4-68eed7d274d1,IBM,asia-southeast1,Compute,Lambda,2025-03-14 10:18:08.529258,2025-03-14 17:14:08.529258,416,Medium,Monitoring,Security,Simulated cause for ML,21505,247125.29,No,12,26,27,54,295,12,Alert,Restart,5,46,Slack,Yes,4,5,Yes,,No,,Vendor,No,No,98,64,No,Simulated note
704ac13c-a005-46fd-9aa4-02f8606b88e2,Oracle,us-east-1,Compute,EC2,2025-10-22 10:18:08.529287,2025-10-22 14:55:08.529287,277,High,Resolved,Unknown,Simulated cause for ML,9184,848023.23,Yes,95,99,2,23,157,13,Alert,Restart,5,49,Email,No,3,4,No,,No,,DDoS,Yes,Yes,83,57,Yes,Simulated note
dc320d94-ddfb-4d3e-93bd-5e02e47b10b5,GCP,europe-west2,Compute,RDS,2025-03-17 10:18:08.529313,2025-03-17 14:23:08.529313,245,Critical,Investigating,Unknown,Simulated cause for ML,16304,943195.88,No,48,59,42,52,332,16,Alert,Patch,2,55,PagerDuty,No,0,3,Yes,,Yes,,Vendor,Yes,No,36,14,Yes,Simulated note
7ce9ba97-4b73-4ca3-9486-24e9dd4bd10d,IBM,us-west-2,Storage,RDS,2025-12-15 10:18:08.529339,2025-12-15 20:32:08.529339,614,Medium,Resolved,Human Error,Simulated cause for ML,23551,38874.21,No,27,10,29,11,308,18,Alert,Patch,4,53,PagerDuty,No,5,2,Yes,,Yes,,DDoS,Yes,Yes,99,43,Yes,Simulated note
cc2bb352-a849-4f84-9edc-da0c1d7f7241,Azure,us-west-2,Compute,Lambda,2025-12-03 10:18:08.529365,2025-12-03 18:07:08.529365,469,High,Monitoring,Network,Simulated cause for ML,37079,989019.81,Yes,93,85,41,60,362,18,Alert,Scale Up,7,12,Slack,Yes,0,2,No,,No,,DDoS,Yes,No,94,32,Yes,Simulated note
72becb35-6cee-47b2-8141-a25692ee9a21,GCP,europe-west2,Compute,Cloud Functions,2026-01-29 10:18:08.529404,2026-01-29 21:41:08.529404,683,Medium,Investigating,Security,Simulated cause for ML,51769,555389.53,Yes,30,86,17,16,204,18,Alert,Rollback,8,53,Email,Yes,5,5,Yes,,Yes,,DDoS,No,No,44,44,Yes,Simulated note
64671b2b-634b-48e5-8c73-3be827920e53,AWS,asia-southeast1,AI/ML,Lambda,2025-04-01 10:18:08.529449,2025-04-01 20:37:08.529449,619,High,Investigating,Network,Simulated cause for ML,39321,267755.27,No,47,75,4,54,475,4,Customer Report,Scale Up,8,35,Slack,Yes,4,1,Yes,,No,,Vendor,Yes,No,89,25,No,Simulated note
e8e2218c-1566-453b-bc15-73302b09549f,GCP,us-east-1,Compute,BigQuery,2025-08-24 10:18:08.529479,2025-08-24 13:06:08.529479,168,Critical,Monitoring,Software,Simulated cause for ML,93632,245415.79,No,55,96,60,60,175,2,Customer Report,Rollback,6,9,PagerDuty,Yes,4,1,No,,No,,Weather,Yes,Yes,72,41,No,Simulated note
c73100ff-c299-4ff0-a0aa-2959c5eb8ccb,Oracle,asia-southeast1,Networking,BigQuery,2025-08-22 10:18:08.529519,2025-08-22 15:47:08.529519,329,Low,Resolved,Software,Simulated cause for ML,19271,901642.57,Yes,60,94,20,27,353,14,Automated Monitoring,Rollback,4,22,PagerDuty,No,0,3,Yes,,Yes,,DDoS,No,Yes,46,50,Yes,Simulated note
cde7e792-f3db-4e80-a838-6649b1f8c579,AWS,asia-southeast1,Storage,Cloud Functions,2025-04-20 10:18:08.529555,2025-04-20 21:15:08.529555,657,Critical,Monitoring,Hardware,Simulated cause for ML,42518,655505.37,No,20,62,14,9,439,1,Alert,Restart,3,32,Email,No,3,1,No,,No,,Weather,Yes,Yes,35,55,Yes,Simulated note
e0bb4962-94de-4730-89c4-d7941c8aff3e,Oracle,asia-southeast1,Database,EC2,2026-01-22 10:18:08.529581,2026-01-22 11:34:08.529581,76,Low,Monitoring,Human Error,Simulated cause for ML,58081,931863.14,Yes,49,66,81,6,313,2,Automated Monitoring,Scale Up,4,46,SMS,Yes,0,2,No,,No,,DDoS,No,Yes,64,85,No,Simulated note
b90f3139-cf0f-4eac-92b3-1ea391519dbc,Oracle,us-east-1,Database,VPC,2025-10-07 10:18:08.529615,2025-10-07 21:45:08.529615,687,Low,Resolved,Security,Simulated cause for ML,26286,400556.51,No,12,39,96,42,376,17,Automated Monitoring,Restart,3,7,Email,No,4,5,Yes,,No,,DDoS,Yes,Yes,81,58,Yes,Simulated note
818a4f21-b1a3-427b-b0cc-089207e2857b,Azure,europe-west2,Networking,S3,2025-12-25 10:18:08.529652,2025-12-25 18:36:08.529652,498,Medium,Monitoring,Software,Simulated cause for ML,56112,653380.71,No,0,78,30,20,232,4,Customer Report,Scale Up,5,15,Email,No,0,3,No,,Yes,,DDoS,No,No,25,30,Yes,Simulated note
89cc2ec7-1dcc-4a2b-9509-c0c23b8a4854,IBM,us-east-1,Networking,EC2,2025-12-07 10:18:08.529679,2025-12-07 15:59:08.529679,341,Medium,Monitoring,Security,Simulated cause for ML,48734,345964.62,Yes,23,89,13,41,344,19,Automated Monitoring,Patch,6,48,Slack,No,4,1,No,,No,,Weather,No,Yes,34,56,No,Simulated note
10867c50-d99b-4cf0-89de-fe36545ea651,GCP,europe-west2,Compute,Cloud Functions,2025-10-09 10:18:08.529706,2025-10-09 10:42:08.529706,24,Low,Resolved,Network,Simulated cause for ML,2438,407667.27,No,67,33,3,10,146,17,Automated Monitoring,Patch,3,51,Email,No,2,2,No,,Yes,,Weather,Yes,No,57,73,No,Simulated note
6abd6833-61ab-4899-91e7-936dabbf0a55,IBM,us-west-2,Networking,Lambda,2025-11-21 10:18:08.529732,2025-11-21 11:33:08.529732,75,Medium,Investigating,Human Error,Simulated cause for ML,77855,830855.25,No,2,72,91,58,38,2,Alert,Restart,8,52,SMS,No,2,4,No,,No,,Vendor,No,No,53,96,No,Simulated note
fa508fb4-b638-4e0b-bd5d-12a5b97e2ae0,Azure,us-west-2,Storage,Lambda,2025-04-21 10:18:08.529752,2025-04-21 15:10:08.529752,292,Critical,Investigating,Hardware,Simulated cause for ML,94527,516086.25,No,82,50,75,20,113,9,Customer Report,Restart,1,60,SMS,Yes,1,3,Yes,,No,,Vendor,Yes,No,73,27,Yes,Simulated note
110d56a3-4d35-4b71-ad7d-81678c19e99a,AWS,us-east-1,Database,BigQuery,2025-03-30 10:18:08.529773,2025-03-30 11:28:08.529773,70,Critical,Resolved,Security,Simulated cause for ML,36218,476659.03,No,62,9,74,32,213,18,Customer Report,Restart,5,59,PagerDuty,Yes,1,1,No,,No,,DDoS,No,No,58,43,No,Simulated note
